key	text	tooltip
names_name_names_german_catholicvon_Gallina	von Gallina	false
names_name_names_german_catholicvon_Galántha	von Galántha	false
names_name_names_german_catholicvon_Gleichen	von Gleichen	false
names_name_names_german_catholicvon_Gottesheim	von Gottesheim	false
names_name_names_german_catholicvon_Greifenbach	von Greifenbach	false
names_name_names_german_catholicvon_Guemenée	von Guemenée	false
names_name_names_german_catholicvon_Guntersdorf	von Guntersdorf	false
names_name_names_german_catholicvon_Hannig	von Hannig	false
names_name_names_german_catholicvon_Hasslingen	von Hasslingen	false
names_name_names_german_catholicvon_Heitersheim	von Heitersheim	false
names_name_names_german_catholicvon_Hellwald	von Hellwald	false
names_name_names_german_catholicvon_Hermannsberg	von Hermannsberg	false
names_name_names_german_catholicvon_Hildebrandt	von Hildebrandt	false
names_name_names_german_catholicvon_Hoen	von Hoen	false
names_name_names_german_catholicvon_Hofkirchen	von Hofkirchen	false
names_name_names_german_catholicvon_Hohen-Ems	von Hohen-Ems	false
names_name_names_german_catholicvon_Hohenberg	von Hohenberg	false
names_name_names_german_catholicvon_Hohenzollern	von Hohenzollern	false
names_name_names_german_catholicvon_Hohenzollern-Hechingen	von Hohenzollern-Hechingen	false
names_name_names_german_catholicvon_Holk	von Holk	false
names_name_names_german_catholicvon_Hontheim	von Hontheim	false
names_name_names_german_catholicvon_Hotze	von Hotze	false
names_name_names_german_catholicvon_Hubertusburg	von Hubertusburg	false
names_name_names_german_catholicvon_Hübl	von Hübl	false
names_name_names_german_catholicvon_Ilow	von Ilow	false
names_name_names_german_catholicvon_Imhof	von Imhof	false
names_name_names_german_catholicvon_Jovanovich	von Jovanovich	false
names_name_names_german_catholicvon_Jülich	von Jülich	false
names_name_names_german_catholicvon_Kaim	von Kaim	false
names_name_names_german_catholicvon_Kalb	von Kalb	false
names_name_names_german_catholicvon_Kleist	von Kleist	false
names_name_names_german_catholicvon_Kleve	von Kleve	false
names_name_names_german_catholicvon_Knyphausen	von Knyphausen	false
names_name_names_german_catholicvon_Kyburg	von Kyburg	false
names_name_names_german_catholicvon_Königsberg	von Königsberg	false
names_name_names_german_catholicvon_Königsegg-Rothenfels	von Königsegg-Rothenfels	false
names_name_names_german_catholicvon_Küssenberg	von Küssenberg	false
names_name_names_german_catholicvon_La_Rosee	von La Rosee	false
names_name_names_german_catholicvon_Lacy	von Lacy	false
names_name_names_german_catholicvon_Lamberg	von Lamberg	false
names_name_names_german_catholicvon_Lattermann	von Lattermann	false
names_name_names_german_catholicvon_Laudon	von Laudon	false
names_name_names_german_catholicvon_Lederer	von Lederer	false
names_name_names_german_catholicvon_Leiberich	von Leiberich	false
names_name_names_german_catholicvon_Lerville	von Lerville	false
names_name_names_german_catholicvon_Liptay	von Liptay	false
names_name_names_german_catholicvon_Littitz	von Littitz	false
names_name_names_german_catholicvon_Lothringen-d’Elboeuf	von Lothringen-d’Elboeuf	false
names_name_names_german_catholicvon_Löbel	von Löbel	false
names_name_names_german_catholicvon_Maillard	von Maillard	false
names_name_names_german_catholicvon_Manns-Au	von Manns-Au	false
names_name_names_german_catholicvon_Marradas	von Marradas	false
names_name_names_german_catholicvon_Marsano	von Marsano	false
names_name_names_german_catholicvon_Mecenseffy	von Mecenseffy	false
names_name_names_german_catholicvon_Mercantin	von Mercantin	false
names_name_names_german_catholicvon_Metternich	von Metternich	false
names_name_names_german_catholicvon_Mitrowitz	von Mitrowitz	false
names_name_names_german_catholicvon_Mittrowítz	von Mittrowítz	false
names_name_names_german_catholicvon_Mollard	von Mollard	false
names_name_names_german_catholicvon_Mylius	von Mylius	false
names_name_names_german_catholicvon_Mészáros	von Mészáros	false
names_name_names_german_catholicvon_Nauendorf	von Nauendorf	false
names_name_names_german_catholicvon_Neipperg	von Neipperg	false
names_name_names_german_catholicvon_Nettolitzky	von Nettolitzky	false
names_name_names_german_catholicvon_Nordmann	von Nordmann	false
names_name_names_german_catholicvon_Nymphenburg	von Nymphenburg	false
names_name_names_german_catholicvon_Nádasdy	von Nádasdy	false
names_name_names_german_catholicvon_Oefele	von Oefele	false
names_name_names_german_catholicvon_Ogilvy	von Ogilvy	false
names_name_names_german_catholicvon_Petrasch	von Petrasch	false
names_name_names_german_catholicvon_Prohaska	von Prohaska	false
names_name_names_german_catholicvon_Puchheimb	von Puchheimb	false
names_name_names_german_catholicvon_Pöckstein	von Pöckstein	false
names_name_names_german_catholicvon_Quosdanovich	von Quosdanovich	false
names_name_names_german_catholicvon_Radetz	von Radetz	false
names_name_names_german_catholicvon_Ramberg	von Ramberg	false
names_name_names_german_catholicvon_Ranke	von Ranke	false
names_name_names_german_catholicvon_Rappach	von Rappach	false
names_name_names_german_catholicvon_Redern	von Redern	false
names_name_names_german_catholicvon_Regensberg	von Regensberg	false
names_name_names_german_catholicvon_Reichenau	von Reichenau	false
names_name_names_german_catholicvon_Reichenberg	von Reichenberg	false
names_name_names_german_catholicvon_Reischenberg	von Reischenberg	false
names_name_names_german_catholicvon_Sachsen-Lauenburg	von Sachsen-Lauenburg	false
names_name_names_german_catholicvon_Sachsen-Teschen	von Sachsen-Teschen	false
names_name_names_german_catholicvon_Sachsen-Weißenfels	von Sachsen-Weißenfels	false
names_name_names_german_catholicvon_Sacken	von Sacken	false
names_name_names_german_catholicvon_Sagan	von Sagan	false
names_name_names_german_catholicvon_Salis-Zizers	von Salis-Zizers	false
names_name_names_german_catholicvon_Savoyen	von Savoyen	false
names_name_names_german_catholicvon_Saxe-Coburg	von Saxe-Coburg	false
names_name_names_german_catholicvon_Schmadl	von Schmadl	false
names_name_names_german_catholicvon_Schmerzing	von Schmerzing	false
names_name_names_german_catholicvon_Schmitt	von Schmitt	false
names_name_names_german_catholicvon_Schwanthaler	von Schwanthaler	false
names_name_names_german_catholicvon_Schöning	von Schöning	false
names_name_names_german_catholicvon_Sebottendorf	von Sebottendorf	false
names_name_names_german_catholicvon_Seckendorf	von Seckendorf	false
names_name_names_german_catholicvon_Sensenhorst	von Sensenhorst	false
names_name_names_german_catholicvon_Simbschen	von Simbschen	false
names_name_names_german_catholicvon_Sinzendorf	von Sinzendorf	false
names_name_names_german_catholicvon_Soissons	von Soissons	false
names_name_names_german_catholicvon_Stadion	von Stadion	false
names_name_names_german_catholicvon_Stadl	von Stadl	false
names_name_names_german_catholicvon_Starhemberg	von Starhemberg	false
names_name_names_german_catholicvon_Steinau	von Steinau	false
names_name_names_german_catholicvon_Steuben	von Steuben	false
names_name_names_german_catholicvon_Strattmann	von Strattmann	false
names_name_names_german_catholicvon_Sulevic	von Sulevic	false
names_name_names_german_catholicvon_Thoss	von Thoss	false
names_name_names_german_catholicvon_Thüngen	von Thüngen	false
names_name_names_german_catholicvon_Trauttenberg	von Trauttenberg	false
names_name_names_german_catholicvon_Treuenfeld	von Treuenfeld	false
names_name_names_german_catholicvon_Turszky	von Turszky	false
names_name_names_german_catholicvon_Uchatius	von Uchatius	false
names_name_names_german_catholicvon_Ulm	von Ulm	false
names_name_names_german_catholicvon_Urban	von Urban	false
names_name_names_german_catholicvon_Wackerbarth	von Wackerbarth	false
names_name_names_german_catholicvon_Wallis	von Wallis	false
names_name_names_german_catholicvon_Wasa	von Wasa	false
names_name_names_german_catholicvon_Weichselburg	von Weichselburg	false
names_name_names_german_catholicvon_Weidenfeld	von Weidenfeld	false
names_name_names_german_catholicvon_Weißenwolf	von Weißenwolf	false
names_name_names_german_catholicvon_Welzer	von Welzer	false
names_name_names_german_catholicvon_Wenkheim	von Wenkheim	false
names_name_names_german_catholicvon_Werneck	von Werneck	false
names_name_names_german_catholicvon_Wied-Runkel	von Wied-Runkel	false
names_name_names_german_catholicvon_Wimpffen	von Wimpffen	false
names_name_names_german_catholicvon_Wintzingerode	von Wintzingerode	false
names_name_names_german_catholicvon_Wittelsbach	von Wittelsbach	false
names_name_names_german_catholicvon_Wohlgemuth	von Wohlgemuth	false
names_name_names_german_catholicvon_Wolfenbüttel	von Wolfenbüttel	false
names_name_names_german_catholicvon_Wolfszahn	von Wolfszahn	false
names_name_names_german_catholicvon_Wolzogen	von Wolzogen	false
names_name_names_german_catholicvon_Wurmser	von Wurmser	false
names_name_names_german_catholicvon_Württemberg	von Württemberg	false
names_name_names_german_catholicvon_Zach	von Zach	false
names_name_names_german_catholicvon_Zweibrücken	von Zweibrücken	false
names_name_names_german_catholicvon_der_Goltz	von der Goltz	false
names_name_names_german_catholicvon_der_Hardt	von der Hardt	false
names_name_names_german_catholicvon_und_zu_Sickingen	von und zu Sickingen	false
names_name_names_german_catholiczu_Beilstein	zu Beilstein	false
names_name_names_german_catholiczu_Birkenfeld	zu Birkenfeld	false
names_name_names_german_catholiczu_Dornberg	zu Dornberg	false
names_name_names_german_catholiczu_Fürstenberg	zu Fürstenberg	false
names_name_names_german_catholiczu_Hessen-Cassel	zu Hessen-Cassel	false
names_name_names_german_catholiczu_Hessen-Darmstadt	zu Hessen-Darmstadt	false
names_name_names_german_catholiczu_Liechtenstein	zu Liechtenstein	false
names_name_names_german_catholiczu_Nassau	zu Nassau	false
names_name_names_german_catholiczu_Rohrau	zu Rohrau	false
names_name_names_german_catholiczu_Schwarzenberg	zu Schwarzenberg	false
names_name_names_german_catholiczu_Solms-Braunfels	zu Solms-Braunfels	false
names_name_names_german_catholiczu_Tettau	zu Tettau	false
names_name_names_german_catholiczu_Waldeck	zu Waldeck	false
names_name_names_german_catholiczu_Wchinic	zu Wchinic	false
names_name_names_german_catholiczum_Stein	zum Stein	false
names_name_names_greekAchilleas	Achilleas	false
names_name_names_greekAdamidis	Adamidis	false
names_name_names_greekAdamou	Adamou	false
names_name_names_greekAgapi	Agapi	false
names_name_names_greekAgapios	Agapios	false
names_name_names_greekAgathi	Agathi	false
names_name_names_greekAgathoniki	Agathoniki	false
names_name_names_greekAgelakos	Agelakos	false
names_name_names_greekAgelakou	Agelakou	false
names_name_names_greekAggelosAdam	AggelosAdam	false
names_name_names_greekAglaia	Aglaia	false
names_name_names_greekAigina	Aigina	false
names_name_names_greekAigli	Aigli	false
names_name_names_greekAikaterini	Aikaterini	false
names_name_names_greekAkrivi	Akrivi	false
names_name_names_greekAkrivopoulos	Akrivopoulos	false
names_name_names_greekAkrivopoulou	Akrivopoulou	false
names_name_names_greekAleksandros	Aleksandros	false
names_name_names_greekAlexandropoulos	Alexandropoulos	false
names_name_names_greekAlexandropoulou	Alexandropoulou	false
names_name_names_greekAlexandros	Alexandros	false
names_name_names_greekAlexia	Alexia	false
names_name_names_greekAlexiou	Alexiou	false
names_name_names_greekAliki	Aliki	false
names_name_names_greekAlkinoos	Alkinoos	false
names_name_names_greekAlkisti	Alkisti	false
names_name_names_greekAlthaia	Althaia	false
names_name_names_greekAmalia	Amalia	false
names_name_names_greekAmigdalia	Amigdalia	false
names_name_names_greekAnagnostis	Anagnostis	false
names_name_names_greekAnagnostou	Anagnostou	false
names_name_names_greekAnastasia	Anastasia	false
names_name_names_greekAnastasios	Anastasios	false
names_name_names_greekAnatoli	Anatoli	false
names_name_names_greekAndreakos	Andreakos	false
names_name_names_greekAndreakou	Andreakou	false
names_name_names_greekAndreas	Andreas	false
names_name_names_greekAndreoulaki	Andreoulaki	false
names_name_names_greekAndreoulakis	Andreoulakis	false
names_name_names_greekAndronikos	Andronikos	false
names_name_names_greekAnestis	Anestis	false
names_name_names_greekAngelis	Angelis	false
names_name_names_greekAngelopoulos	Angelopoulos	false
names_name_names_greekAngelopoulou	Angelopoulou	false
names_name_names_greekAnna	Anna	false
names_name_names_greekAntigoni	Antigoni	false
names_name_names_greekAntimahi	Antimahi	false
names_name_names_greekAntimisiari	Antimisiari	false
names_name_names_greekAntimisiaris	Antimisiaris	false
names_name_names_greekAntipa	Antipa	false
names_name_names_greekAntipas	Antipas	false
names_name_names_greekAntonakos	Antonakos	false
names_name_names_greekAntonakou	Antonakou	false
names_name_names_greekAntonia	Antonia	false
names_name_names_greekAntoniadi	Antoniadi	false
names_name_names_greekAntoniadis	Antoniadis	false
names_name_names_greekAntonios	Antonios	false
names_name_names_greekAntoniou	Antoniou	false
names_name_names_greekAntonopoulos	Antonopoulos	false
names_name_names_greekAntonopoulou	Antonopoulou	false
names_name_names_greekAphrodite	Aphrodite	false
names_name_names_greekApollonia	Apollonia	false
names_name_names_greekApostolis	Apostolis	false
names_name_names_greekApostolos	Apostolos	false
names_name_names_greekAreti	Areti	false
names_name_names_greekArgiris	Argiris	false
names_name_names_greekArgiro	Argiro	false
names_name_names_greekArgitakos	Argitakos	false
names_name_names_greekArgitakou	Argitakou	false
names_name_names_greekAristofanis	Aristofanis	false
names_name_names_greekAristotelis	Aristotelis	false
names_name_names_greekAristoula	Aristoula	false
names_name_names_greekArtemis	Artemis	false
names_name_names_greekArvanitoyannis	Arvanitoyannis	false
names_name_names_greekAsikis	Asikis	false
names_name_names_greekAsimina	Asimina	false
names_name_names_greekAspasia	Aspasia	false
names_name_names_greekAthanasios	Athanasios	false
names_name_names_greekAthanasiou	Athanasiou	false
names_name_names_greekAthena	Athena	false
names_name_names_greekAtsidakos	Atsidakos	false
names_name_names_greekAvgerinos	Avgerinos	false
names_name_names_greekAvgerinou	Avgerinou	false
names_name_names_greekAvgoustinos	Avgoustinos	false
names_name_names_greekAvraam	Avraam	false
names_name_names_greekBallios	Ballios	false
names_name_names_greekBalliou	Balliou	false
names_name_names_greekBalouri	Balouri	false
names_name_names_greekBalouris	Balouris	false
names_name_names_greekBanos	Banos	false
names_name_names_greekBanou	Banou	false
names_name_names_greekBarraboutis	Barraboutis	false
names_name_names_greekBatsakis	Batsakis	false
names_name_names_greekBekyros	Bekyros	false
names_name_names_greekBekyrou	Bekyrou	false
names_name_names_greekBeldeka	Beldeka	false
names_name_names_greekBeldekas	Beldekas	false
names_name_names_greekBelesis	Belesis	false
names_name_names_greekBentihava	Bentihava	false
names_name_names_greekBentihavas	Bentihavas	false
names_name_names_greekBertsimas	Bertsimas	false
names_name_names_greekBilias	Bilias	false
names_name_names_greekBouloukos	Bouloukos	false
names_name_names_greekBourika	Bourika	false
names_name_names_greekBourikas	Bourikas	false
names_name_names_greekBouzios	Bouzios	false
names_name_names_greekBrisimitzakis	Brisimitzakis	false
names_name_names_greekBursinos	Bursinos	false
names_name_names_greekBursinou	Bursinou	false
names_name_names_greekCharalampos	Charalampos	false
names_name_names_greekCharidimos	Charidimos	false
names_name_names_greekChrisovalantis	Chrisovalantis	false
names_name_names_greekChristakis	Christakis	false
names_name_names_greekChristakos	Christakos	false
names_name_names_greekChristina	Christina	false
names_name_names_greekChristodoulos	Christodoulos	false
names_name_names_greekChristofis	Christofis	false
names_name_names_greekChristoforos	Christoforos	false
names_name_names_greekChristos	Christos	false
names_name_names_greekChronis	Chronis	false
names_name_names_greekChrysanthi	Chrysanthi	false
names_name_names_greekChrysanthopoulos	Chrysanthopoulos	false
names_name_names_greekDalianis	Dalianis	false
names_name_names_greekDamianos	Damianos	false
names_name_names_greekDanas	Danas	false
names_name_names_greekDaniel	Daniel	false
names_name_names_greekDasios	Dasios	false
names_name_names_greekDebora	Debora	false
names_name_names_greekDema	Dema	false
names_name_names_greekDemakis	Demakis	false
names_name_names_greekDemarhis	Demarhis	false
names_name_names_greekDemas	Demas	false
names_name_names_greekDertilis	Dertilis	false
names_name_names_greekDespinis	Despinis	false
names_name_names_greekDespoina	Despoina	false
names_name_names_greekDiakos	Diakos	false
names_name_names_greekDiamantis	Diamantis	false
names_name_names_greekDiamantopoulos	Diamantopoulos	false
names_name_names_greekDiasakos	Diasakos	false
names_name_names_greekDimakakos	Dimakakos	false
names_name_names_greekDimitra	Dimitra	false
names_name_names_greekDimitrios	Dimitrios	false
names_name_names_greekDimokritos	Dimokritos	false
names_name_names_greekDimopoulos	Dimopoulos	false
names_name_names_greekDioletis	Dioletis	false
names_name_names_greekDionisios	Dionisios	false
names_name_names_greekDiplarakos	Diplarakos	false
names_name_names_greekDorothea	Dorothea	false
names_name_names_greekDoukatelis	Doukatelis	false
names_name_names_greekDounias	Dounias	false
names_name_names_greekDreliozis	Dreliozis	false
names_name_names_greekDritsas	Dritsas	false
names_name_names_greekDrivakis	Drivakis	false
names_name_names_greekEconome	Econome	false
names_name_names_greekEconomides	Economides	false
names_name_names_greekEfstathios	Efstathios	false
names_name_names_greekEfthimia	Efthimia	false
names_name_names_greekEftihios	Eftihios	false
names_name_names_greekEgonidis	Egonidis	false
names_name_names_greekEirini	Eirini	false
names_name_names_greekEleftherios	Eleftherios	false
names_name_names_greekElektra	Elektra	false
names_name_names_greekEleni	Eleni	false
names_name_names_greekElias	Elias	false
names_name_names_greekEliopoulos	Eliopoulos	false
names_name_names_greekElpida	Elpida	false
names_name_names_greekEmmanouel	Emmanouel	false
names_name_names_greekEmmanouela	Emmanouela	false
names_name_names_greekEpaminondas	Epaminondas	false
names_name_names_greekEpistimi	Epistimi	false
names_name_names_greekErekle	Erekle	false
names_name_names_greekEugeneia	Eugeneia	false
names_name_names_greekEustathia	Eustathia	false
names_name_names_greekEuthalia	Euthalia	false
names_name_names_greekEvangelia	Evangelia	false
names_name_names_greekEvangellos	Evangellos	false
names_name_names_greekEve	Eve	false
names_name_names_greekEvelina	Evelina	false
names_name_names_greekEvgenios	Evgenios	false
names_name_names_greekFanis	Fanis	false
names_name_names_greekFarmakis	Farmakis	false
names_name_names_greekFikias	Fikias	false
names_name_names_greekFilippos	Filippos	false
names_name_names_greekFilokratis	Filokratis	false
names_name_names_greekFilolaos	Filolaos	false
names_name_names_greekFilotheos	Filotheos	false
names_name_names_greekFitrakis	Fitrakis	false
names_name_names_greekFlorentios	Florentios	false
names_name_names_greekFokas	Fokas	false
names_name_names_greekForakis	Forakis	false
names_name_names_greekFotiadis	Fotiadis	false
names_name_names_greekFotini	Fotini	false
names_name_names_greekFotinopoulos	Fotinopoulos	false
names_name_names_greekFotinopoulou	Fotinopoulou	false
names_name_names_greekFotis	Fotis	false
names_name_names_greekFotopoulos	Fotopoulos	false
names_name_names_greekFotopoulou	Fotopoulou	false
names_name_names_greekFouraki	Fouraki	false
names_name_names_greekFourakis	Fourakis	false
names_name_names_greekFragkiskos	Fragkiskos	false
names_name_names_greekFrangopoulos	Frangopoulos	false
names_name_names_greekFrangopoulou	Frangopoulou	false
names_name_names_greekGabriel	Gabriel	false
names_name_names_greekGaitani	Gaitani	false
names_name_names_greekGaitanis	Gaitanis	false
names_name_names_greekGalanopoulos	Galanopoulos	false
names_name_names_greekGalanopoulou	Galanopoulou	false
names_name_names_greekGalitsi	Galitsi	false
names_name_names_greekGalitsis	Galitsis	false
names_name_names_greekGarofali	Garofali	false
names_name_names_greekGarofalis	Garofalis	false
names_name_names_greekGavrilopoulos	Gavrilopoulos	false
names_name_names_greekGavrilopoulou	Gavrilopoulou	false
names_name_names_greekGazona	Gazona	false
names_name_names_greekGazonas	Gazonas	false
names_name_names_greekGeorga	Georga	false
names_name_names_greekGeorgas	Georgas	false
names_name_names_greekGeorgeakopoulos	Georgeakopoulos	false
names_name_names_greekGeorgeakopoulou	Georgeakopoulou	false
names_name_names_greekGeorgenis	Georgenis	false
names_name_names_greekGeorgenou	Georgenou	false
names_name_names_greekGeorgia	Georgia	false
names_name_names_greekGeorgios	Georgios	false
names_name_names_greekGeorgiou	Georgiou	false
names_name_names_greekGeorgousopoulos	Georgousopoulos	false
names_name_names_greekGeorgousopoulou	Georgousopoulou	false
names_name_names_greekGerasimos	Gerasimos	false
names_name_names_greekGerasimou	Gerasimou	false
names_name_names_greekGiangos	Giangos	false
names_name_names_greekGiangou	Giangou	false
names_name_names_greekGiannakakos	Giannakakos	false
names_name_names_greekGiannakakou	Giannakakou	false
names_name_names_greekGiannakopoulos	Giannakopoulos	false
names_name_names_greekGiannakopoulou	Giannakopoulou	false
names_name_names_greekGiannakos	Giannakos	false
names_name_names_greekGiannakou	Giannakou	false
names_name_names_greekGiannopoulos	Giannopoulos	false
names_name_names_greekGiannopoulou	Giannopoulou	false
names_name_names_greekGiorgi	Giorgi	false
names_name_names_greekGiouzeli	Giouzeli	false
names_name_names_greekGiouzelis	Giouzelis	false
names_name_names_greekGkolfo	Gkolfo	false
names_name_names_greekGlynatsi	Glynatsi	false
names_name_names_greekGlynatsis	Glynatsis	false
names_name_names_greekGomatos	Gomatos	false
names_name_names_greekGomatou	Gomatou	false
names_name_names_greekGrammatakaki	Grammatakaki	false
names_name_names_greekGrammatakakis	Grammatakakis	false
names_name_names_greekGravari	Gravari	false
names_name_names_greekGrigorios	Grigorios	false
names_name_names_greekHagias	Hagias	false
names_name_names_greekHara	Hara	false
names_name_names_greekHarames	Harames	false
names_name_names_greekHarikleia	Harikleia	false
names_name_names_greekHarilaos	Harilaos	false
names_name_names_greekHaritopoulos	Haritopoulos	false
names_name_names_greekHaritos	Haritos	false
names_name_names_greekHatzigiannakis	Hatzigiannakis	false
names_name_names_greekHatzigiannakou	Hatzigiannakou	false
names_name_names_greekHatzipetros	Hatzipetros	false
names_name_names_greekHectoras	Hectoras	false
names_name_names_greekHeracles	Heracles	false
names_name_names_greekHermes	Hermes	false
names_name_names_greekHerodotos	Herodotos	false
names_name_names_greekHontza	Hontza	false
names_name_names_greekHontzas	Hontzas	false
names_name_names_greekHoriati	Horiati	false
names_name_names_greekHoriatis	Horiatis	false
names_name_names_greekHouliou	Houliou	false
names_name_names_greekHoulis	Houlis	false
names_name_names_greekHristopoulos	Hristopoulos	false
names_name_names_greekHristopoulou	Hristopoulou	false
names_name_names_greekHristos	Hristos	false
names_name_names_greekIakovos	Iakovos	false
names_name_names_greekIeroklos	Ieroklos	false
names_name_names_greekIliopoulos	Iliopoulos	false
names_name_names_greekIliopoulou	Iliopoulou	false
names_name_names_greekIoannidi	Ioannidi	false
names_name_names_greekIoannidis	Ioannidis	false
names_name_names_greekIoannis	Ioannis	false
names_name_names_greekIoannou	Ioannou	false
names_name_names_greekIoli	Ioli	false
names_name_names_greekIoulia	Ioulia	false
names_name_names_greekIoulios	Ioulios	false
names_name_names_greekIra	Ira	false
names_name_names_greekIro	Iro	false
names_name_names_greekIsaac	Isaac	false
names_name_names_greekIsidoros	Isidoros	false
names_name_names_greekJason	Jason	false
names_name_names_greekKadmos	Kadmos	false
names_name_names_greekKaisari	Kaisari	false
names_name_names_greekKaisaris	Kaisaris	false
names_name_names_greekKakavetsi	Kakavetsi	false
names_name_names_greekKakavetsis	Kakavetsis	false
names_name_names_greekKakos	Kakos	false
names_name_names_greekKakou	Kakou	false
names_name_names_greekKaladosiou	Kaladosiou	false
names_name_names_greekKaladosis	Kaladosis	false
names_name_names_greekKalakos	Kalakos	false
names_name_names_greekKalakou	Kalakou	false
names_name_names_greekKali	Kali	false
names_name_names_greekKalliopi	Kalliopi	false
names_name_names_greekKallisti	Kallisti	false
names_name_names_greekKalogeraki	Kalogeraki	false
names_name_names_greekKalogerakis	Kalogerakis	false
names_name_names_greekKalogianni	Kalogianni	false
names_name_names_greekKalogiannis	Kalogiannis	false
names_name_names_greekKaloxylos	Kaloxylos	false
names_name_names_greekKaloxylou	Kaloxylou	false
names_name_names_greekKalpi	Kalpi	false
names_name_names_greekKalpis	Kalpis	false
names_name_names_greekKanavos	Kanavos	false
names_name_names_greekKanavou	Kanavou	false
names_name_names_greekKapataidaki	Kapataidaki	false
names_name_names_greekKapataidakis	Kapataidakis	false
names_name_names_greekKapsimali	Kapsimali	false
names_name_names_greekKapsimalis	Kapsimalis	false
names_name_names_greekKarabachos	Karabachos	false
names_name_names_greekKarabachou	Karabachou	false
names_name_names_greekKarabatsos	Karabatsos	false
names_name_names_greekKarabatsou	Karabatsou	false
names_name_names_greekKarahalios	Karahalios	false
names_name_names_greekKarahaliou	Karahaliou	false
names_name_names_greekKarakinos	Karakinos	false
names_name_names_greekKarakinou	Karakinou	false
names_name_names_greekKarameros	Karameros	false
names_name_names_greekKaramerou	Karamerou	false
names_name_names_greekKaraoulani	Karaoulani	false
names_name_names_greekKaraoulanis	Karaoulanis	false
names_name_names_greekKarkampasi	Karkampasi	false
names_name_names_greekKarkampasis	Karkampasis	false
names_name_names_greekKarnoupaki	Karnoupaki	false
names_name_names_greekKarnoupakis	Karnoupakis	false
names_name_names_greekKarolos	Karolos	false
names_name_names_greekKassandra	Kassandra	false
names_name_names_greekKassiani	Kassiani	false
names_name_names_greekKatevati	Katevati	false
names_name_names_greekKatevatis	Katevatis	false
names_name_names_greekKathranidi	Kathranidi	false
names_name_names_greekKathranidis	Kathranidis	false
names_name_names_greekKatramados	Katramados	false
names_name_names_greekKatramadou	Katramadou	false
names_name_names_greekKatsafanas	Katsafanas	false
names_name_names_greekKatsafanou	Katsafanou	false
names_name_names_greekKatsambi	Katsambi	false
names_name_names_greekKatsambis	Katsambis	false
names_name_names_greekKatsiavria	Katsiavria	false
names_name_names_greekKatsiavrias	Katsiavrias	false
names_name_names_greekKatsivali	Katsivali	false
names_name_names_greekKatsivalis	Katsivalis	false
names_name_names_greekKatsourinti	Katsourinti	false
names_name_names_greekKatsourintis	Katsourintis	false
names_name_names_greekKavallieratos	Kavallieratos	false
names_name_names_greekKavallieratou	Kavallieratou	false
names_name_names_greekKefala	Kefala	false
names_name_names_greekKefalas	Kefalas	false
names_name_names_greekKezdoglou	Kezdoglou	false
names_name_names_greekKiriaki	Kiriaki	false
names_name_names_greekKiriakopoulos	Kiriakopoulos	false
names_name_names_greekKiriakopoulou	Kiriakopoulou	false
names_name_names_greekKleanthis	Kleanthis	false
names_name_names_greekKlearhos	Klearhos	false
names_name_names_greekKleopatra	Kleopatra	false
names_name_names_greekKokkali	Kokkali	false
names_name_names_greekKokkinos	Kokkinos	false
names_name_names_greekKokkinou	Kokkinou	false
names_name_names_greekKokori	Kokori	false
names_name_names_greekKokoris	Kokoris	false
names_name_names_greekKolokotroni	Kolokotroni	false
names_name_names_greekKolokotronis	Kolokotronis	false
names_name_names_greekKolovos	Kolovos	false
names_name_names_greekKolovou	Kolovou	false
names_name_names_greekKomninos	Komninos	false
names_name_names_greekKomninou	Komninou	false
names_name_names_greekKonstantatos	Konstantatos	false
names_name_names_greekKonstantatou	Konstantatou	false
names_name_names_greekKonstantina	Konstantina	false
names_name_names_greekKonstantinos	Konstantinos	false
names_name_names_greekKopsa	Kopsa	false
names_name_names_greekKopsas	Kopsas	false
names_name_names_greekKosma	Kosma	false
names_name_names_greekKosmas	Kosmas	false
names_name_names_greekKostas	Kostas	false
names_name_names_greekKotsilimba	Kotsilimba	false
names_name_names_greekKotsilimbas	Kotsilimbas	false
names_name_names_greekKotsiopoulos	Kotsiopoulos	false
names_name_names_greekKotsiopoulou	Kotsiopoulou	false
names_name_names_greekKouklaki	Kouklaki	false
names_name_names_greekKouklakis	Kouklakis	false
names_name_names_greekKoulaxizi	Koulaxizi	false
names_name_names_greekKoulaxizis	Koulaxizis	false
names_name_names_greekKoulouri	Koulouri	false
names_name_names_greekKoulouris	Koulouris	false
names_name_names_greekKoulpasiou	Koulpasiou	false
names_name_names_greekKoulpasis	Koulpasis	false
names_name_names_greekKoumaditi	Koumaditi	false
names_name_names_greekKoumaditis	Koumaditis	false
names_name_names_greekKoumanidi	Koumanidi	false
names_name_names_greekKoumanidis	Koumanidis	false
names_name_names_greekKountouria	Kountouria	false
names_name_names_greekKountourias	Kountourias	false
names_name_names_greekKountourouda	Kountourouda	false
names_name_names_greekKountouroudas	Kountouroudas	false
names_name_names_greekKoureta	Koureta	false
names_name_names_greekKouretas	Kouretas	false
names_name_names_greekKouropoulos	Kouropoulos	false
names_name_names_greekKouropoulou	Kouropoulou	false
names_name_names_greekKouros	Kouros	false
names_name_names_greekKourou	Kourou	false
names_name_names_greekKoustoubos	Koustoubos	false
names_name_names_greekKoustoubou	Koustoubou	false
names_name_names_greekKreska	Kreska	false
names_name_names_greekKreskas	Kreskas	false
