key	on_screen_name	category	class	multiplayer_cost	create_time	multiplayer_late_cost	create_cost	campaign_action_points	voice	icon_name	info_pic	unit_description_text	region_unit_resource	total_cap	multiplayer_category	mp_available_early	mp_available_middle	mp_available_late	prestige	armed_citizenry
euro_hussars	Hussars	cavalry	cavalry_light	640	1	630	250	28	cavalry_hussars	Euro_Hussars	Euro_Hussars_info_cavs	euro_hussars	europe	0	mp_cavalry	false	false	true	0	false
euro_hussars_france	Hussars	cavalry	cavalry_light	640	1	630	250	28	cavalry_hussars	Euro_Hussars	Euro_Hussars_info_cavs	euro_hussars	europe	0	mp_cavalry	false	false	true	0	false
euro_hussars_hungarian_hussars	Hungarian Hussars	cavalry	cavalry_light	640	1	630	250	28	cavalry_hussars	Euro_Hungarian_Hussars_icon_cavs	Euro_Hungarian_Hussars_info_cavs	euro_hussars_hungarian_hussars	hungary	0	mp_cavalry	false	true	true	0	false
euro_lancers	Lancers	cavalry	cavalry_lancers	650	1	650	260	28	cavalry_generic	euro_lancers_icon_cavl	euro_lancers	euro_lancers	lancers	0	mp_cavalry	false	false	true	0	false
euro_lancers_chevau_legers	Chevaux-légers	cavalry	cavalry_lancers	650	1	650	260	28	cavalry_chevau	euro_lancers_icon_cavl	euro_lancers	euro_lancers	lancers	0	mp_cavalry	false	true	true	0	false
euro_lancers_east_india_company_lancers	East India Company Lancers	cavalry	cavalry_lancers	650	1	650	260	28	cavalry_generic	Euro_Native_Company_Cavalry	euro_lancers_east_india_company_lancers	euro_lancers	india	0	mp_cavalry	false	false	false	0	false
euro_lancers_uhlans	Uhlans	cavalry	cavalry_lancers	680	1	670	260	28	cavalry_uhlan	euro_lancers_icon_cavl	euro_lancers	euro_lancers	uhlans	0	mp_cavalry	false	true	true	0	false
euro_lancers_uhlans_austria	Uhlans	cavalry	cavalry_lancers	670	1	660	260	28	cavalry_uhlan	euro_lancers_icon_cavl	euro_lancers	euro_lancers	uhlans	0	mp_cavalry	false	true	true	0	false
euro_late_riflemen	Riflemen	infantry	infantry_light	510	2	530	210	25	infantry_riflemen	Euro_Late_Riflemen	euro_late_rifleman_rifle	euro_elite_light_infantry_green_jackets	global	0	mp_infantry	false	false	false	0	false
euro_light_cavalry	Light Cavalry	cavalry	cavalry_light	640	1	630	250	28	cavalry_generic	Euro_Light_Cavalry_icon_cavs	euro_light_cavalry	euro_light_cavalry	europe	0	mp_cavalry	false	false	true	0	false
euro_light_cavalry_chasseurs_a_cheval	Chasseurs à Cheval	cavalry	cavalry_missile	540	1	550	220	28	cavalry_chasseurs	Euro_Light_Cavalry_icon_cavs	euro_light_cavalry	euro_light_cavalry	europe	0	mp_cavalry	false	false	true	0	false
euro_light_cavalry_colonial	Colonial Light Cavalry	cavalry	cavalry_light	640	1	630	250	28	cavalry_colonial	Euro_Light_Cavalry_icon_cavs	euro_light_cavalry	euro_light_cavalry	colonial_euro_factions	0	mp_cavalry	false	false	false	0	false
euro_light_dragoons	Light Dragoons	dragoons	dragoons	630	1	630	250	28	dragoons_light	Euro_light_Dragoons	euro_light_dragoons	euro_light_dragoons	global	0	mp_cavalry	false	false	true	0	false
euro_light_dragoons_austria	Light Dragoons	dragoons	dragoons	630	1	630	250	28	dragoons_light	Euro_light_Dragoons	euro_light_dragoons	euro_light_dragoons	europe	0	mp_cavalry	false	false	true	0	false
euro_light_dragoons_sweden	Light Dragoons	dragoons	dragoons	630	1	630	250	28	dragoons_light	Euro_light_Dragoons	euro_light_dragoons	euro_light_dragoons	global	0	mp_cavalry	false	false	true	0	false
euro_light_infantry	Light Infantry	infantry	infantry_light	420	1	450	180	25	infantry_generic	Euro_Light_Infantry_icon_infr	euro_light_infantry	euro_light_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_light_infantry_barbets	Barbets	infantry	infantry_irregulars	350	1	390	150	25	infantry_generic	Euro_Light_Infantry_icon_infr	euro_light_infantry	euro_light_infantry	italian_alps	0	mp_infantry	false	false	false	0	false
euro_light_infantry_chasseur_a_pied	Chasseurs à Pied	infantry	infantry_light	420	1	450	180	25	infantry_generic	Euro_Light_Infantry_icon_infr	euro_light_infantry	euro_light_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_light_infantry_colonial	Colonial Light Infantry	infantry	infantry_light	420	1	450	180	25	infantry_colonial	Euro_Light_Infantry_icon_infr	euro_light_infantry	euro_light_infantry	colonial_euro_factions	0	mp_infantry	false	false	false	0	false
euro_light_infantry_jaegers	Jaegers	infantry	infantry_light	430	1	460	180	25	infantry_jaegers	euro_jaeger_icon_infr	euro_jaeger_info_infr	euro_light_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_light_infantry_miquelets	Miquelets	infantry	infantry_irregulars	340	1	380	150	25	infantry_musketeers	Euro_Light_Infantry_icon_infr	euro_light_infantry	euro_light_infantry	peninsula	0	mp_infantry	false	false	false	0	false
euro_line_infantry	Line Infantry	infantry	infantry_line	740	1	720	280	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_austria	Line Infantry	infantry	infantry_line	820	1	790	310	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_britain	Line Infantry	infantry	infantry_line	780	1	750	300	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_colonial	Colonial Line Infantry	infantry	infantry_line	720	1	700	280	24	infantry_colonial	euro_line_infantry	euro_line_infantry	euro_line_infantry	africa_west_indies	0	mp_infantry	false	false	false	0	false
euro_line_infantry_denmark	Line Infantry	infantry	infantry_line	740	1	720	280	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_france	Line Infantry	infantry	infantry_line	760	1	740	290	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_holland	Line Infantry	infantry	infantry_line	740	1	720	280	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_invalids	Invalid Garrison Regiment	infantry	infantry_line	740	1	720	280	23	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	colonial_euro_factions	0	mp_infantry	false	false	false	0	false
euro_line_infantry_poland	Line Infantry	infantry	infantry_line	740	1	720	280	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_prussia	Line Infantry	infantry	infantry_line	780	1	750	300	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_russia	Line Infantry	infantry	infantry_line	720	1	700	280	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_spain	Line Infantry	infantry	infantry_line	740	1	720	280	24	infantry_musketeers	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_sweden	Line Infantry	infantry	infantry_line	740	1	720	280	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_line_infantry_venice	Line Infantry	infantry	infantry_line	740	1	720	280	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_militia_infantry	Militia	infantry	infantry_militia	580	1	590	230	24	infantry_generic	Euro_Militia_Infantry_icon_infm	Euro_Militia_Infantry_info_infm	euro_militia_infantry	europe	0	mp_infantry	true	true	true	0	false
euro_militia_infantry_colonial_militia	Colonial Militia	infantry	infantry_militia	580	1	580	230	24	infantry_colonial	Euro_Militia_Infantry_icon_infm	Euro_Militia_Infantry_info_infm	euro_militia_infantry	colonial_euro_factions	0	mp_infantry	false	false	false	0	false
euro_militia_infantry_colonial_tutorial_rubbish	Colonial Militia	infantry	infantry_militia	520	1	530	210	24	infantry_colonial	Euro_Militia_Infantry_icon_infm	Euro_Militia_Infantry_info_infm	euro_militia_infantry	colonial_euro_factions	0	mp_infantry	false	false	false	0	false
euro_militia_infantry_minutemen	Minutemen	infantry	infantry_militia	580	1	580	230	24	infantry_generic	Euro_Minutemen_icon_infm	Euro_Minutemen_info_infm	euro_militia_infantry_minutemen	global	0	mp_infantry	true	true	true	0	false
euro_militia_infantry_provincial_infantry	Provincial Militia	infantry	infantry_militia	580	1	580	230	24	infantry_generic	Euro_Militia_Infantry_icon_infm	Euro_Militia_Infantry_info_infm	euro_militia_infantry	europe	0	mp_infantry	false	false	false	0	false
euro_pikemen	Pikemen	infantry	infantry_melee	450	1	480	190	24	infantry_pikemen	Euro_Pikeman_icon_infp	Euro_Pikeman_info_infp	euro_pikemen	europe	0	mp_infantry	true	false	false	0	false
euro_pikemen_austria	Pikemen	infantry	infantry_melee	500	1	520	200	24	infantry_pikemen	Euro_Pikeman_icon_infp	Euro_Pikeman_info_infp	euro_pikemen	europe	0	mp_infantry	false	false	false	0	false
euro_pikemen_colonial	Colonial Pikemen	infantry	infantry_melee	450	1	480	190	24	infantry_pikemen	Euro_Pikeman_icon_infp	Euro_Pikeman_info_infp	euro_pikemen	colonial_euro_factions	0	mp_infantry	false	false	false	0	false
euro_pikemen_prussian	Pikemen	infantry	infantry_melee	480	1	500	200	24	infantry_pikemen	Euro_Pikeman_icon_infp	Euro_Pikeman_info_infp	euro_pikemen	europe	0	mp_infantry	false	false	false	0	false
euro_polish_winged_hussars	Winged Hussars	cavalry	cavalry_heavy	890	2	840	330	28	cavalry_winged_hussars	Euro_Polish_Winged_Hussars_icon_cavl	Euro_Polish_Winged_Hussars_info_cavl	euro_polish_winged_hussars	poland_home_regions	6	mp_cavalry	true	true	true	0	false
euro_provincial_cavalry	Provincial Cavalry	cavalry	cavalry_standard	590	1	590	230	28	cavalry_generic	Euro_Provincial_Cavalry_icon_cavs	euro_provincial_cavalry	euro_provincial_cavalry	europe	0	mp_cavalry	true	false	false	0	false
euro_provincial_cavalry_gendarmerie	Gendarmerie	cavalry	cavalry_standard	590	1	590	230	28	cavalry_gendarmerie	Euro_Provincial_Cavalry_icon_cavs	euro_provincial_cavalry	euro_provincial_cavalry	europe	0	mp_cavalry	true	false	false	0	false
euro_provincial_cavalry_yeomanry	Yeomanry	cavalry	cavalry_standard	590	1	590	230	28	cavalry_yeoman	Euro_Provincial_Cavalry_icon_cavs	euro_provincial_cavalry	euro_provincial_cavalry	europe	0	mp_cavalry	true	false	false	0	false
euro_provincial_line_infantry	Provincial Line Infantry	infantry	infantry_line	650	1	640	250	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	europe	0	mp_infantry	false	false	false	0	false
euro_rangers	Rangers	infantry	infantry_skirmishers	420	1	450	180	25	infantry_generic	Euro_American_Rangers_icon_infm	euro_rangers	euro_rangers	americas	0	mp_infantry	false	false	true	0	false
euro_rangers_courers_de_bois	Coureurs de Bois	infantry	infantry_skirmishers	420	1	450	180	25	infantry_generic	Euro_American_Rangers_icon_infm	euro_rangers	euro_rangers	americas	0	mp_infantry	false	false	true	0	false
euro_rangers_frontiersmen	Frontiersmen	infantry	infantry_skirmishers	420	1	450	180	25	infantry_generic	euro_rangers_frontiersmen_icon_infr	euro_rangers_frontiersmen_info_infr	euro_rangers	americas	0	mp_infantry	false	false	true	0	false
euro_rangers_siberian_hunters	Siberian Hunters	infantry	infantry_skirmishers	430	1	460	180	25	infantry_generic	Euro_American_Rangers_icon_infm	euro_rangers	euro_rangers	siberia	0	mp_infantry	false	false	true	0	false
euro_regiment_of_horse	Regiment of Horse	cavalry	cavalry_standard	640	1	630	250	28	cavalry_generic	euro_regiment_of_horse	euro_regiment_of_horse	euro_regiment_of_horse	europe	0	mp_cavalry	true	true	true	0	false
euro_regiment_of_horse_sweden	Regiment of Horse	cavalry	cavalry_standard	640	1	630	250	28	cavalry_generic	euro_regiment_of_horse	euro_regiment_of_horse	euro_regiment_of_horse	europe	0	mp_cavalry	true	true	true	0	false
euro_republican_conscript_infantry	Conscripts	infantry	infantry_militia	510	1	530	210	24	infantry_generic	Euro_Republican_Conscript_Infantry	euro_republican_conscript_infantry	euro_republican_conscript_infantry	europe	0	mp_infantry	false	false	false	0	false
euro_republican_guard	Republican Guard	infantry	infantry_elite	950	2	890	350	24	infantry_generic	Euro_Republican_Guard	euro_republican_guard	euro_republican_guard	global	6	mp_infantry	false	false	false	0	false
euro_sepoys	Sepoys	infantry	infantry_line	620	1	610	240	24	infantry_generic	Euro_Sepoys	euro_sepoy	euro_sepoys	india	0	mp_infantry	false	false	false	0	false
euro_superior_line_infantry	Superior Line Infantry	infantry	infantry_elite	900	2	850	340	24	infantry_generic	Euro_Superior_Line_Infantry	euro_superior_line_infantry	euro_superior_line_infantry	europe	2	mp_infantry	false	true	false	0	false
euro_superior_line_infantry_blackwatch	The Black Watch	infantry	infantry_elite	930	2	880	350	24	infantry_generic	Euro_Highlander_Regular_icon_inf2	Euro_Highlander_Regular_info_inf2	euro_superior_line_infantry	scotland	1	mp_infantry	false	false	true	0	false
euro_superior_line_infantry_coldstream	Coldstream Guards	infantry	infantry_elite	930	2	880	350	24	infantry_generic	Euro_Superior_Line_Infantry	euro_superior_line_infantry	euro_superior_line_infantry	scotland	1	mp_infantry	false	false	true	0	false
euro_superior_line_infantry_petits_vieux	Infanterie Petit-Vieux	infantry	infantry_elite	830	2	790	310	24	infantry_generic	Euro_Superior_Line_Infantry	euro_superior_line_infantry	euro_superior_line_infantry	france	3	mp_infantry	true	true	false	0	false
euro_superior_line_infantry_vieux	Infanterie Vieux	infantry	infantry_elite	900	2	850	340	24	infantry_musketeers	Euro_Superior_Line_Infantry	euro_superior_line_infantry	euro_superior_line_infantry	france	2	mp_infantry	false	true	true	0	false
ferguson_riflemen	Ferguson Riflemen	infantry	infantry_light	630	2	630	250	24	infantry_riflemen	Euro_Elite_Light_Infantry	euro_elite_light_infantry	ferguson_riflemen	europe	0	mp_infantry	false	false	true	0	false
galleon	Galleon	naval_line_of_battle	naval_galleon	1010	3	1410	230	73	naval_captain	galleon	galleon	galleon	global	0	mp_naval_line_of_battle	true	false	true	0	false
galleon_fluyt	Fluyt	naval_line_of_battle	naval_galleon	870	2	870	140	73	naval_captain	ancient_galleon	ancient-galleon	galleon_fluyt	global	0	mp_naval_line_of_battle	true	false	true	0	false
galleon_race_built	Race-Built Galleon	naval_line_of_battle	naval_galleon	490	2	490	80	78	naval_captain	ancient_galleon2	ancient-galleon_small	galleon	global	0	mp_naval_line_of_battle	true	false	true	0	false
garde_du_corps	Garde du Corps	cavalry	cavalry_heavy	800	2	770	300	28	cavalry_garde_du_corps	Life_Guards_icon_cavs	lifeguard	household_cavalry	global	6	mp_cavalry	false	true	true	0	false
gorodskiye_streltsy	Gorodskiye Streltsy	infantry	infantry_militia	350	1	390	150	28	infantry_generic	streltsy_foot_icon_infa	streltsy_foot_info_infa	gorodskiye_streltsy	europe	0	mp_infantry	true	false	false	0	false
guard_infantry	Guards	infantry	infantry_elite	950	2	890	350	24	infantry_guard	Guard_Infantry	guard_infantry_musket	guard_infantry	global	6	mp_infantry	false	true	true	0	false
guerillas	Guerillas	infantry	infantry_irregulars	350	1	390	150	25	infantry_generic	Euro_Guerillas	guerillas	guerillas	peninsula	0	mp_infantry	true	false	false	0	false
hakkapeliitat	Hakkapeliita	cavalry	cavalry_light	720	1	700	280	28	cavalry_hakkapeliitat	episodic_armoured_icon_cavs	hakkapeliitat	euro_light_cavalry	finland	0	mp_cavalry	true	true	true	0	false
highland_clansmen	Clansmen	infantry	infantry_melee	410	1	450	180	25	infantry_melee	Highland_Clansmen	Highland_Clansmen_info_infs	euro_highlanders_scots	scots	0	mp_infantry	true	false	false	0	false
hms_shannon	Sixth Rate	naval_frigate	naval_sixth_rate	1090	2	1090	180	83	naval_captain	6th_rate	1d_24	6th_rate	global	0	mp_naval_line_of_battle	true	true	true	0	false
horse_grenadier_guards	Horse Grenadier Guards	dragoons	dragoons	640	2	640	250	28	dragoons_Grenadier_Guards	Horse_Grenadier_Guards	horse_grenadier_guards	household_cavalry	global	0	mp_cavalry	false	false	false	0	false
household_cavalry	Household Cavalry	cavalry	cavalry_heavy	800	2	770	300	28	cavalry_household	Household_Cavalry	household_cavalry	household_cavalry	global	6	mp_cavalry	false	true	true	0	false
indiaman	Indiaman (Trade Ship)	naval_merchant	naval_indiaman	400	2	800	130	83	naval_captain	merchant1	merchant-small	indiaman	global	0	mp_naval_line_of_battle	false	false	false	0	false
indian_generals_bodyguard	General's Bodyguard	elephants	general	630	1	1340	160	25	general	East_war_Elephant_Musketry_Howdah_icon_musk	East_war_Elephant_Musketry_Howdah_info_musk	euro_generals_bodyguard	global	0	mp_cavalry	true	true	true	0	false
janissaries_beylik	Beylik Janissaries	infantry	infantry_melee	540	1	550	220	24	infantry_generic	Ottoman_Beylick_Janissaries_icon_infs	janissaries_beylik	janissaries_beylik	global	0	mp_infantry	false	true	true	0	false
janissaries_beylik_grenadiers	Beylik Janissary Grenadiers	infantry	infantry_grenadiers	480	2	510	200	24	infantry_grenadiers	Ottoman_Beylick_Grenadiers_icon_infg	east_grenadiers	janissaries_beylik	global	0	mp_infantry	false	true	true	0	false
janissaries_beylik_musketeers	Beylik Janissary Musketeers	infantry	infantry_elite	820	1	780	310	24	infantry_generic	Ottoman_Beylick_Janissaries	Ottoman_Beylick_Janissaries_info_infm	janissaries_beylik	global	0	mp_infantry	false	true	true	0	false
janissaries_cemaat	Cemaat Janissaries	infantry	infantry_melee	410	1	440	170	24	infantry_melee	Ottoman_Cemaat_Janissaries_icon_infs	janissaries_cemaat	janissaries_beylik	global	0	mp_infantry	true	true	false	0	false
janissaries_cemaat_grenadiers	Cemaat Janissary Grenadiers	infantry	infantry_grenadiers	440	2	470	180	24	infantry_generic	Ottoman_Cemaat_Grenadiers	janissaries_cemaat_grenadiers	janissaries_beylik	global	0	mp_infantry	true	true	false	0	false
janissaries_sekban	Sekban Janissaries	infantry	infantry_melee	410	1	440	170	24	infantry_generic	Ottoman_Sekban_Janissaries	janissaries_sekban	janissaries_beylik	global	0	mp_infantry	false	true	false	0	false
landless_rabble	Landless Rabble	infantry	infantry_mob	250	1	280	110	24	infantry_generic	East_Ethnic_Peasants_Fodder_icon_inf1	landless_rabble	landless_rabble	global	0	mp_infantry	true	false	false	0	false
landless_rabble_bhumiya	Bhumiya Levy	infantry	infantry_mob	250	1	280	110	24	infantry_generic	East_armed_peasantry_bhumiya_icon_fork	East_armed_peasantry_bhumiya_info_infp	landless_rabble	global	0	mp_infantry	true	false	false	0	false
life_guards	Life Guards	cavalry	cavalry_heavy	800	2	770	300	28	cavalry_life_guards	Life_Guards_icon_cavs	lifeguard	household_cavalry	global	6	mp_cavalry	false	true	true	0	false
light_galley/galliot/fusta	Light Galley	naval_galley	naval_light_galley	240	1	240	40	73	naval_captain	galley_lanteen	galley_lanteen	light_galley/galliot/fusta	galleys	0	mp_naval_line_of_battle	true	false	false	0	false
lugger	Civilian Lugger	naval_merchant	naval_lugger	40	2	440	70	78	naval_captain	xebec	xebec	lugger	global	0	mp_naval_line_of_battle	false	false	false	0	false
maison_du_roi	Maison du Roi	infantry	infantry_elite	950	2	890	350	24	infantry_generic	Guard_Infantry	Guard_Infantry_info_infm	guard_infantry	global	6	mp_infantry	false	true	true	0	false
mameluks	Mamelukes	cavalry	cavalry_light	640	1	640	250	28	cavalry_mamelukes	Mameluks	Mameluks_info_cavs	mameluks	middle_east_and_europe	0	mp_cavalry	true	true	true	0	false
maroon_rebels	Maroon Rebel Insurgents	infantry	infantry_melee	310	1	340	130	24	infantry_generic	Euro_African_Infantry_icon_infm	euro_african_infantry	maroon_rebels	west_indies	0	mp_infantry	false	false	false	0	false
medium_galley	Galley	naval_galley	naval_medium_galley	540	1	540	90	73	naval_captain	galley	galley	medium_galley	galleys	0	mp_naval_line_of_battle	true	true	true	0	false
musellims	Musellims	infantry	infantry_mob	250	1	280	110	24	infantry_generic	East_Ethnic_Peasants_Fodder_icon_inf1	east_ethnic_peasants_fodder	landless_rabble	global	0	mp_infantry	true	false	false	0	false
native_american_archers	Bowmen	infantry	infantry_skirmishers	550	1	220	150	26	infantry_bowmen	Native_American_Archers_icon_infb	Native_American_Archers_bow	native_american_archers	americas	0	mp_infantry	false	true	false	0	false
native_american_archers_auxiliary	Native Bowmen Auxiliary	infantry	infantry_skirmishers	560	1	570	220	26	infantry_bowmen	Native_American_Musketeer_icon_infb	Native_American_Musketeer_info_infb	native_american_archers_auxiliary	americas	0	mp_infantry	false	false	false	0	false
native_american_artillery	Native Artillery	artillery	artillery_fixed	390	2	160	110	22	artillery_generic	euro_cannon_09_icon	Native_American_Archers_info_ar09	native_american_artillery	americas	0	mp_artillery	false	true	false	0	false
native_american_elite	Warrior Society	infantry	infantry_elite	600	2	240	160	26	infantry_warrior_native	Native_American_Elite_icon_inft	Native_American_elite_axe	native_american_elite	americas	0	mp_infantry	false	false	false	0	false
native_american_generals_bodyguard	Chief's Bodyguard	cavalry	general	740	1	550	60	29	general	Native_American_Chief_icon_cavt	Native_American_Chief_info_cavt	native_american_generals_bodyguard	global	0	mp_cavalry	false	true	false	0	false
native_american_medicine_men	Medicine Men	infantry	infantry_elite	490	2	200	140	26	infantry_tribal	Native_American_MedicineMan_icon_inft	Native_American_MedicineMan_info_inft	native_american_medicine_men	americas	0	mp_infantry	false	true	false	0	false
native_american_mounted_lancers	Native American Lancers	cavalry	cavalry_lancers	630	1	250	170	28	cavalry_generic	Native_American_Mounted_Braves_icon_cavl	Native_American_Mounted_Braves_info_cavl	native_american_mounted_lancers	americas	0	mp_cavalry	false	true	false	0	false
native_american_mounted_musketeers	Mounted Tribal Gunners	cavalry	cavalry_missile	510	1	200	140	28	cavalry_generic	Native_American_Mounted_Braves_icon_cavm	Native_American_Mounted_Braves_info_cavm	native_american_musketeers	americas	0	mp_cavalry	false	false	false	0	false
native_american_mounted_musketeers_auxiliary	Mounted Tribal Auxiliary	cavalry	cavalry_missile	500	1	520	200	28	cavalry_generic	Native_American_Musketeer_icon_cavm	Native_American_Musketeer_info_cavm	native_american_mounted_musketeers_auxiliary	americas	0	mp_cavalry	false	false	false	0	false
native_american_musketeers	Musketmen	infantry	infantry_irregulars	360	1	150	100	25	infantry_musketeers	Native_American_Archers_icon_infm	Native_American_Archers_info_infm	native_american_musketeers	americas	0	mp_infantry	false	false	false	0	false
native_american_musketeers_auxiliary	Native Musketmen Auxiliary	infantry	infantry_irregulars	350	1	390	150	24	infantry_musketeers	Native_American_Musketeer_icon_infm	Native_American_Musketeer_info_infm	native_american_mounted_musketeers_auxiliary	americas	0	mp_infantry	false	false	false	0	false
native_american_tribesmen	Native American Tribesmen	infantry	infantry_militia	270	1	120	80	25	infantry_generic	Native_american_braves_icon_inft	Native_american_braves_info_inft	native_american_tribesmen	americas	0	mp_infantry	false	true	false	0	false
native_american_tribesmen_auxiliary	Native Tribesmen Auxiliary	infantry	infantry_militia	560	1	570	220	24	infantry_generic	Native_american_braves_icon_inft	Native_american_braves_info_inft	native_american_tribesmen_auxiliary	americas	0	mp_infantry	false	false	false	0	false
native_american_warriors	Native American Warriors	infantry	infantry_melee	320	1	140	90	24	infantry_warrior_native	Native_American_Mounted_Braves_icon_inft	Native_American_Mounted_Braves_info_inft	native_american_warriors	americas	0	mp_infantry	false	true	false	0	false
native_american_warriors_auxiliary	Native Warrior Auxiliary	infantry	infantry_melee	300	1	330	130	24	infantry_warrior_native	Native_American_Musketeer_icon_inft	Native_American_Musketeer_info_inft	native_american_warriors_auxiliary	americas	0	mp_infantry	false	false	false	0	false
nizam_I_cedit_infantry	Nizam-I Cedit Infantry	infantry	infantry_line	760	1	740	290	24	infantry_generic	Ottoman_Nizam_y_cedid_Infantry_icon_infm	Ottoman_Nizam_y_cedid_Infantry_info_infm	nizam_I_cedit_infantry	global	0	mp_infantry	false	false	true	0	false
nizam_I_cedit_light_infantry	Nizam-I Cedit Light Infantry	infantry	infantry_light	440	1	460	180	25	infantry_generic	ottoman_nizam_y_cedid_light_infantry_icon_infm	ottoman_nizam_y_cedid_light_infantry_info_infm	nizam_I_cedit_infantry	global	0	mp_infantry	false	false	true	0	false
nizam_I_cedit_rifles	Nizam-I Cedit Rifles	infantry	infantry_light	490	2	510	200	25	infantry_riflemen	ottoman_nizam_y_cedid_rifles_icon_infr	ottoman_nizam_y_cedid_rifles_info_infr	nizam_I_cedit_infantry	global	0	mp_infantry	false	false	true	0	false
norwegian_ski_troops	Mountain Troops	infantry	infantry_skirmishers	390	1	430	170	25	infantry_mountain	norwegian_ski_troops_icon_infr	norwegian_ski_troops_info_infm	norwegian_ski_troops	norway	0	mp_infantry	false	false	false	0	false
ottoman_generals_bodyguard	General's Bodyguard	cavalry	general	500	1	1260	150	29	general_ottoman	ottoman_general_icon_cavg	ottoman_general_sword	euro_generals_bodyguard	global	0	mp_cavalry	true	true	true	0	false
ottoman_great_cannon	Great Cannon	artillery	artillery_fixed	1150	3	1030	410	20	artillery_great_cannon		placeholder	sp_ed_organ_gun	anatolia	0	mp_artillery	false	false	false	0	false
ottoman_medium_galley	Galley	naval_galley	naval_medium_galley	550	1	550	90	78	naval_captain	galley	galley	medium_galley	galleys	0	mp_naval_line_of_battle	true	true	true	0	false
over_1st_rate	Heavy First Rate	naval_line_of_battle	naval_over_first_rate	3150	4	3150	520	78	naval_captain	sub1st_rate	4d	over_1st_rate	global	0	mp_naval_line_of_battle	false	false	true	15	false
over_1st_rate_american	Heavy First Rate	naval_line_of_battle	naval_over_first_rate	3210	4	3210	530	78	naval_captain	sub1st_rate	4d	over_1st_rate	global	0	mp_naval_line_of_battle	false	false	true	15	false
over_1st_rate_british	Heavy First Rate	naval_line_of_battle	naval_over_first_rate	3230	4	3230	530	78	naval_captain	sub1st_rate	4d	over_1st_rate	global	0	mp_naval_line_of_battle	false	false	true	15	false
over_1st_rate_french	Heavy First Rate	naval_line_of_battle	naval_over_first_rate	3100	4	3100	510	78	naval_captain	sub1st_rate	4d	over_1st_rate	global	0	mp_naval_line_of_battle	false	false	true	15	false
over_1st_rate_russian	Heavy First Rate	naval_line_of_battle	naval_over_first_rate	3130	4	3130	520	78	naval_captain	sub1st_rate	4d	over_1st_rate	global	0	mp_naval_line_of_battle	false	false	true	15	false
over_1st_rate_spanish	Heavy First Rate	naval_line_of_battle	naval_over_first_rate	3150	4	3150	520	78	naval_captain	sub1st_rate	4d	over_1st_rate	global	0	mp_naval_line_of_battle	false	false	true	15	false
pandours	Pandours	infantry	infantry_irregulars	360	1	400	160	25	infantry_generic	Pandours_icon_infm	Pandours_info_infm	azzars	balkans	0	mp_infantry	false	false	false	0	false
pirates	Buccaneers	infantry	infantry_melee	440	1	460	180	24	infantry_generic	euro_line_infantry	euro_line_infantry	euro_line_infantry	global	0	mp_infantry	false	false	false	0	false
pr_custom_pistol_unit	Laurence is a pest	infantry	infantry_line	110	0	130	50	24	infantry_generic	wibble wibble	placeholder	euro_light_infantry	global	0	mp_infantry	false	false	false	0	false
pr_custom_sword_unit	Tully Must Die	infantry	infantry_melee	120	0	140	50	24	infantry_generic	wibble	placeholder	euro_carabiniers	global	0	mp_infantry	false	false	false	0	false
puckle_gun	Puckle Guns	artillery	artillery_foot	690	1	680	270	23	artillery_puckle_gun	euro_puckle_gun	euro_artillery_info_puck	puckle_gun	global	0	mp_artillery	false	false	true	0	false
rapparees	Rapparees	infantry	infantry_irregulars	320	1	350	140	25	naval_captain	Euro_Guerillas	guerillas	azzars	global	0	mp_infantry	false	false	false	0	false
