key	name_group	ship_name	exclusive_to_faction
1735	names_portuguese	Santa Caterina do Monte Sinai	
1736	names_portuguese	Santa Isabel	
1737	names_portuguese	Santa Rosa	
1738	names_portuguese	Santa Teresa	
1739	names_portuguese	Santa Tereza de Jesus	
1740	names_portuguese	Santiago	
1741	names_portuguese	Santo Agostino	
1742	names_portuguese	Santo Alberto	
1743	names_portuguese	Santo Amara	
1744	names_portuguese	Santo Andre	
1745	names_portuguese	Santo Antonio	
1746	names_portuguese	São Carlos	
1747	names_portuguese	São Francisco Xavier	
1748	names_portuguese	São João	
1749	names_portuguese	São João Baptista	
1750	names_portuguese	São Jose	
1751	names_portuguese	São José a Nossa Senhora das Mercês	
1752	names_portuguese	São Martinho	
1753	names_portuguese	São Paulo	
1754	names_portuguese	São Pedro	
1755	names_portuguese	São Pedro da Ribeira	
1756	names_portuguese	São Sebastiao	
1757	names_portuguese	São Sebastião	
1758	names_portuguese	São Simão	
1759	names_portuguese	St Sebastine	
1760	names_portuguese	Theriza	
1761	names_portuguese	Triton	
1762	names_prussian	Ägir	
1763	names_prussian	Albatross	
1764	names_prussian	Alk	
1765	names_prussian	Amazone	
1766	names_prussian	Ammersee	
1767	names_prussian	Arcona	
1768	names_prussian	Ariadne	
1769	names_prussian	Atlantis	
1770	names_prussian	Auerbach	
1771	names_prussian	Barbe	
1772	names_prussian	Brasse	
1773	names_prussian	Bremse	
1774	names_prussian	Brommy	
1775	names_prussian	Brummer	
1776	names_prussian	Bussard	
1777	names_prussian	Castor	
1778	names_prussian	Coronel	
1779	names_prussian	Dachs	
1780	names_prussian	Delphin	
1781	names_prussian	Derfflinger	
1782	names_prussian	Dorsch	
1783	names_prussian	Düren	
1784	names_prussian	Eber	
1785	names_prussian	Eisbär	
1786	names_prussian	Eismöve	
1787	names_prussian	Eisvogel	
1788	names_prussian	Elster	
1789	names_prussian	Falke	
1790	names_prussian	Felchen	
1791	names_prussian	Flunder	
1792	names_prussian	Frettchen	
1793	names_prussian	Freya	
1794	names_prussian	Friesland	
1795	names_prussian	Frithjof	
1796	names_prussian	Fuchs	
1797	names_prussian	Gazelle	
1798	names_prussian	Gefion	
1799	names_prussian	Geier	
1800	names_prussian	Gepard	
1801	names_prussian	Goeben	
1802	names_prussian	Graudenz	
1803	names_prussian	Greif	
1804	names_prussian	Habicht	
1805	names_prussian	Hagen	
1806	names_prussian	Haher	
1807	names_prussian	Heimdall	
1808	names_prussian	Hela	
1809	names_prussian	Hildebrand	
1810	names_prussian	Hipper	
1811	names_prussian	Hugin	
1812	names_prussian	Iltis	
1813	names_prussian	Inger	
1814	names_prussian	König	
1815	names_prussian	Königsberg	
1816	names_prussian	Kormoran	
1817	names_prussian	Kurland	
1818	names_prussian	Lachs	
1819	names_prussian	Löwe	
1820	names_prussian	Luchs	
1821	names_prussian	Mars	
1822	names_prussian	Medusa	
1823	names_prussian	Memel	
1824	names_prussian	Mira	
1825	names_prussian	Munin	
1826	names_prussian	Nautilus	
1827	names_prussian	Netze	
1828	names_prussian	Niobe	
1829	names_prussian	Nymphe	
1830	names_prussian	Odin	
1831	names_prussian	Oker	
1832	names_prussian	Orion	
1833	names_prussian	Oste	
1834	names_prussian	Pelikan	
1835	names_prussian	Pommern	
1836	names_prussian	Prignitz	
1837	names_prussian	Regulus	
1838	names_prussian	Rochen	
1839	names_prussian	Salm	
1840	names_prussian	Seeadler	
1841	names_prussian	Siegfried	
1842	names_prussian	Sirius	
1843	names_prussian	Stettin	
1844	names_prussian	Storch	
1845	names_prussian	Strelitz	
1846	names_prussian	Sturm	
1847	names_prussian	Thetis	
1848	names_prussian	Tiger	
1849	names_prussian	Tilsit	
1850	names_prussian	Vineta	
1851	names_prussian	Weihe	
1852	names_prussian	Werra	
1853	names_prussian	Wildschwan	
1854	names_prussian	Wolf	
1855	names_scottish	Aberdeen	
1856	names_scottish	Aed  	
1857	names_scottish	Balliol  	
1858	names_scottish	Cuilean  	
1859	names_scottish	Dubh  	
1860	names_scottish	Dumbarton	
1861	names_scottish	Dumfries	
1862	names_scottish	Dundee	
1863	names_scottish	Dunkeld	
1864	names_scottish	Edinburgh	
1865	names_scottish	Eochaid  	
1866	names_scottish	Glasgow	
1867	names_scottish	Indulf  	
1868	names_scottish	Inverness	
1869	names_scottish	Kenneth 	
1870	names_scottish	Kilmarnock	
1871	names_scottish	Kirkcaldy	
1872	names_scottish	Kirkwall	
1873	names_scottish	Lerwick	
1874	names_scottish	Lulach 	
1875	names_scottish	Macalpin  	
1876	names_scottish	Macbeth  	
1877	names_scottish	Malcolm 	
1878	names_scottish	Paisley	
1879	names_scottish	Robert the Bruce	
1880	names_scottish	Stornoway	
1881	names_scottish	Wick	
1882	names_slavonic_general	Adrianopol	russia
1883	names_slavonic_general	Aleksandr Nevskiy	russia
1884	names_slavonic_general	Aleksey	russia
1885	names_slavonic_general	Anapa	russia
1886	names_slavonic_general	Blagodat	russia
1887	names_slavonic_general	Boris	russia
1888	names_slavonic_general	Chesma	russia
1889	names_slavonic_general	Chrabriy	russia
1890	names_slavonic_general	Dvenadtsat Apostolov	russia
1891	names_slavonic_general	Elisaveta	russia
1892	names_slavonic_general	Evseviy	russia
1893	names_slavonic_general	Fridemaker	russia
1894	names_slavonic_general	Fridrichstadt	russia
1895	names_slavonic_general	Gangut	russia
1896	names_slavonic_general	Gavriil	russia
1897	names_slavonic_general	Gleb	russia
1898	names_slavonic_general	Iezekil	russia
1899	names_slavonic_general	Ioann Bogoslov	russia
1900	names_slavonic_general	Ioann Krestitel	russia
1901	names_slavonic_general	Isidor	russia
1902	names_slavonic_general	Kir Ioann	russia
1903	names_slavonic_general	Krasnoy	russia
1904	names_slavonic_general	Leferm	russia
1905	names_slavonic_general	Lefort	russia
1906	names_slavonic_general	Lesnoe	russia
1907	names_slavonic_general	Leyptsig	russia
1908	names_slavonic_general	Maksim Ispovednik	russia
1909	names_slavonic_general	Moskva	russia
1910	names_slavonic_general	Mstislav	russia
1911	names_slavonic_general	Ne Tron Menya	russia
1912	names_slavonic_general	Neptunus	russia
1913	names_slavonic_general	Nord-Adler	russia
1914	names_slavonic_general	Orel	russia
1915	names_slavonic_general	Pamyat Evstafiya	russia
1916	names_slavonic_general	Panteleymon	russia
1917	names_slavonic_general	Paris	russia
1918	names_slavonic_general	Pobedoslav	russia
1919	names_slavonic_general	Poltava	russia
1920	names_slavonic_general	Prochor	russia
1921	names_slavonic_general	Pyotr	russia
1922	names_slavonic_general	Rafail	russia
1923	names_slavonic_general	Ratniy	russia
1924	names_slavonic_general	Retvizan	russia
1925	names_slavonic_general	Revel	russia
1926	names_slavonic_general	Rossiy	russia
1927	names_slavonic_general	Rostislav	russia
1928	names_slavonic_general	Samson	russia
1929	names_slavonic_general	Saratov	russia
1930	names_slavonic_general	Selafail	russia
1931	names_slavonic_general	Severniy Oryol	russia
1932	names_slavonic_general	Silistriya	russia
1933	names_slavonic_general	Sisoy Velikiy	russia
1934	names_slavonic_general	Smeliy	russia
1935	names_slavonic_general	Spyashiy Lev	russia
1936	names_slavonic_general	Stariy Dub	russia
1937	names_slavonic_general	Stariy Oryol	russia
1938	names_slavonic_general	Sultan machmud	russia
1939	names_slavonic_general	Svyataya Elena	russia
1940	names_slavonic_general	Svyataya Yekaterina	russia
1941	names_slavonic_general	Svyatoslav	russia
1942	names_slavonic_general	Svyatoy Aleksandr	russia
1943	names_slavonic_general	Svyatoy Andrey	russia
1944	names_slavonic_general	Svyatoy Andrey Pervozvanniy	russia
1945	names_slavonic_general	Svyatoy Dmitriy Rostovskiy	russia
1946	names_slavonic_general	Svyatoy Georgiy	russia
1947	names_slavonic_general	Svyatoy Ioann Zlatoust Perviy	russia
1948	names_slavonic_general	Svyatoy Kliment Paprimskiy	russia
1949	names_slavonic_general	Svyatoy Nikolay	russia
1950	names_slavonic_general	Svyatoy Nikolay Chudotvorets	russia
1951	names_slavonic_general	Svyatoy Pavel	russia
1952	names_slavonic_general	Svyatoy Pyotr	russia
1953	names_slavonic_general	Svyatoy Ravnoapostolniy	russia
1954	names_slavonic_general	Svyatoy Velikomuchenik Panteleymon	russia
1955	names_slavonic_general	Tolskaya Bogoroditsa	russia
1956	names_slavonic_general	Trech Ierarchov	russia
1957	names_slavonic_general	Tri Svyatitelya	russia
1958	names_slavonic_general	Tryoch Ierarchov	russia
1959	names_slavonic_general	Tvyordiy	russia
1960	names_slavonic_general	Uriil	russia
1961	names_slavonic_general	Varachail	russia
1962	names_slavonic_general	Varna	russia
1963	names_slavonic_general	Varshava	russia
1964	names_slavonic_general	Velikiy Knyaz Konstantin	russia
1965	names_slavonic_general	Vladimir	russia
1966	names_slavonic_general	Vladislav	russia
1967	names_slavonic_general	Vola	russia
1968	names_slavonic_general	Vseslav	russia
1969	names_slavonic_general	Vsevolod	russia
1970	names_slavonic_general	Yagudiil	russia
1971	names_slavonic_general	Yaroslav	russia
1972	names_slavonic_general	Zachariy & Elisavet	russia
1973	names_slavonic_general	Zmgeyten	russia
1974	names_spanish	Africa	
1975	names_spanish	Aguila Imperial	
1976	names_spanish	America	
1977	names_spanish	Andalucia	
1978	names_spanish	Angel de la Guarda	
1979	names_spanish	Aquiles	
1980	names_spanish	Aquilon	
1981	names_spanish	Arrogante	
1982	names_spanish	Asia	
1983	names_spanish	Asiento de Alberto de la Puebla	
1984	names_spanish	Atlante	
1985	names_spanish	Ave de Gracia	
1986	names_spanish	Bahama	
1987	names_spanish	Bizarro	
1988	names_spanish	Brillante	
1989	names_spanish	Buen Consejo	
1990	names_spanish	Cambi	
1991	names_spanish	Campeon	
1992	names_spanish	Capitana Real	
1993	names_spanish	Carlos II	spain
1994	names_spanish	Carmen	
1995	names_spanish	Castilla	
1996	names_spanish	Catalan	
1997	names_spanish	Concepcion	
1998	names_spanish	Concepcion de Napoles	
1999	names_spanish	Conde de Regla	
2000	names_spanish	Conde de Tolosa	
2001	names_spanish	Conquistador	spain
2002	names_spanish	Constante	
2003	names_spanish	Contento	
2004	names_spanish	del Rosario y Las Animas	
2005	names_spanish	Delfin Dorado	
2006	names_spanish	Dichoso	
2007	names_spanish	Diligente	
2008	names_spanish	Dragon	
2009	names_spanish	El Gran Alejandro	
2010	names_spanish	El Pingue	
2011	names_spanish	Eolo	
2012	names_spanish	Espana	
2013	names_spanish	Esperanza	
2014	names_spanish	Esquevel	
2015	names_spanish	Estrella del Mar	
2016	names_spanish	Europa	
2017	names_spanish	Fama	
2018	names_spanish	Fama Volante	
2019	names_spanish	Fenix	
2020	names_spanish	Firme	
2021	names_spanish	Galga	
2022	names_spanish	Galicia	
2023	names_spanish	Gallardo	
2024	names_spanish	Gallo Indiano	
2025	names_spanish	Glorioso	
2026	names_spanish	Guerrero	
2027	names_spanish	Guipuzcoa	
2028	names_spanish	Halcon	
2029	names_spanish	Hector	
2030	names_spanish	Hercules	
2031	names_spanish	Incendio	
2032	names_spanish	Infante	
2033	names_spanish	Intrepido	
2034	names_spanish	Invenciple	
2035	names_spanish	Jesus Maria	
2036	names_spanish	Jesus Maria y Jose	
2037	names_spanish	La Corona	
2038	names_spanish	La Mujer	
2039	names_spanish	La Presa	
2040	names_spanish	Lanfranco	
2041	names_spanish	Leon	
2042	names_spanish	Los Angeles	
2043	names_spanish	Magnanimo	
2044	names_spanish	Meiicano	
2045	names_spanish	Mino	
2046	names_spanish	Monarca	
2047	names_spanish	Montanes	
2048	names_spanish	Neptuno	
2049	names_spanish	Nuestra Senora Buen Consejo	
2050	names_spanish	Nuestra Senora de Begona	
2051	names_spanish	Nuestra Senora de Guodalupe	
2052	names_spanish	Nuestra Senora de la Almudena	
2053	names_spanish	Nuestra Senora de la Concepcion	
2054	names_spanish	Nuestra Senora de la Conception y de las Animas	
2055	names_spanish	Nuestra Senora de las Esterrallas	
2056	names_spanish	Nuestra Senora de Las Vinas	
2057	names_spanish	Nuestra Senora de Luz	
2058	names_spanish	Nuestra Senora de Monteagudo	
2059	names_spanish	Nuestra Senora del Pilar	
2060	names_spanish	Nuestra Senora del Pilar de Zaragoza	
2061	names_spanish	Nuestra Senora del Pueblo	
2062	names_spanish	Nuestra Senora del Rosario y San Jose	
2063	names_spanish	Nuestra Senora del Rosario y Santo Domingo	
2064	names_spanish	Nueva Espana	spain
2065	names_spanish	Orfeo	
2066	names_spanish	Oriente	
2067	names_spanish	Paloma Indiana	
2068	names_spanish	Pelayo	
2069	names_spanish	Peruano	
2070	names_spanish	Poder	
2071	names_spanish	Poderoso	
2072	names_spanish	Potencia	
2073	names_spanish	Princesa	
2074	names_spanish	Principe	
2075	names_spanish	Proyectadas Para el Asiento de Aguero	
2076	names_spanish	Proyectadas Para el Asiento de Aristeguieta	
2077	names_spanish	Purisma Concepcion	
2078	names_spanish	Rayo	
2079	names_spanish	Real Familia	
2080	names_spanish	Real Felipe	
2081	names_spanish	Real Mazi	
2082	names_spanish	Reina	
2083	names_spanish	Retiro	
2084	names_spanish	Rosa	
2085	names_spanish	Rubi	
2086	names_spanish	Sacramento	
2087	names_spanish	Salvador del Mundo	
2088	names_spanish	San Agustin	
2089	names_spanish	San Antonio	
2090	names_spanish	San Bernardo	
2091	names_spanish	San Blas	
2092	names_spanish	San Carlos	
2093	names_spanish	San Cosimo	
2094	names_spanish	San Damaso	
2095	names_spanish	San Daniel	
2096	names_spanish	San Esteban	
2097	names_spanish	San Felipe	
2098	names_spanish	San Felipe Apostol	
2099	names_spanish	San Fermin	
2100	names_spanish	San Foit	
2101	names_spanish	San Francisco	
2102	names_spanish	San Francisco de Asis	
2103	names_spanish	San Francisco de Paula	
2104	names_spanish	San Francisco Javier	
2105	names_spanish	San Fulgencio	
2106	names_spanish	San Gabriel	
2107	names_spanish	San Gedeon	
2108	names_spanish	San Genaro	
2109	names_spanish	San Hermenegildo	
2110	names_spanish	San Ignacio	
2111	names_spanish	San Ildefonso	
2112	names_spanish	San Isidoro	
2113	names_spanish	San Jacinto	
2114	names_spanish	San Jeronimo	
2115	names_spanish	San Joaquin	
2116	names_spanish	San Jose	
2117	names_spanish	San Josef	
2118	names_spanish	San Juan Bautista	
2119	names_spanish	San Juan Evangelista	
2120	names_spanish	San Juan Nepomuceno	
2121	names_spanish	San Julian	
2122	names_spanish	San Justo	
2123	names_spanish	San Lazaro	
2124	names_spanish	San Leandro	
2125	names_spanish	San Luis	
2126	names_spanish	San Martin	
2127	names_spanish	San Mateo	
2128	names_spanish	San Miguel	
2129	names_spanish	San Nicolas	
2130	names_spanish	San Pascual	
2131	names_spanish	San Paulo	
2132	names_spanish	San Pedro Alcantara	
2133	names_spanish	San Pedro Apostol	
2134	names_spanish	San Pedro de la Fortuna	
2135	names_spanish	San Pedro el Grande	
2136	names_spanish	San Pedro Martir	
2137	names_spanish	San Pedro y San Pablo	
2138	names_spanish	San Rafael	
2139	names_spanish	San Ramon	
2140	names_spanish	San Salvador	
2141	names_spanish	San Sebastian	
2142	names_spanish	San Telmo	
2143	names_spanish	San Vicente Ferrer	
2144	names_spanish	Santa Agnes	
2145	names_spanish	Santa Ana	
2146	names_spanish	Santa Catalina	
2147	names_spanish	Santa Clara	
2148	names_spanish	Santa Cruz	
2149	names_spanish	Santa Isabel	
2150	names_spanish	Santa Rosa	
2151	names_spanish	Santa Tereza	
2152	names_spanish	Santiago	
2153	names_spanish	Santiago de Galicia	
2154	names_spanish	Santisima Trinidad	
2155	names_spanish	Santissima Madre	
2156	names_spanish	Santo Christo	
2157	names_spanish	Santo Christo de Maracaibo	
2158	names_spanish	Santo Cristo de Burgos	
2159	names_spanish	Santo Domingo de Polonia	
2160	names_spanish	Santo Thomas de Aquino	
2161	names_spanish	Santo Tomas	
2162	names_spanish	Sao Balthasar	
2163	names_spanish	Septentrion	
2164	names_spanish	Serio	
2165	names_spanish	Soberano	
2166	names_spanish	Soberbio	
2167	names_spanish	Terrible	
2168	names_spanish	Tigre	
2169	names_spanish	Tridente	
2170	names_spanish	Triunfante	
2171	names_spanish	Velasco	
2172	names_spanish	Vencedor	
2173	names_spanish	Victoria	
2174	names_swedish	Abraham	sweden
2175	names_swedish	Alfsborg	sweden
2176	names_swedish	Alsen	denmark
2177	names_swedish	Amarant	sweden
2178	names_swedish	Andromeda	sweden
2179	names_swedish	Ängeln	sweden
2180	names_swedish	Ångermanland	sweden
2181	names_swedish	Anklam	sweden
2182	names_swedish	Apollo	sweden
2183	names_swedish	Äpplet	sweden
2184	names_swedish	Aran	sweden
2185	names_swedish	Bellona	sweden
2186	names_swedish	Beskiermeren	denmark
2187	names_swedish	Blaahejren	denmark
2188	names_swedish	Bornholm	denmark
2189	names_swedish	Bremen	sweden
2190	names_swedish	Camilla	sweden
2191	names_swedish	Carolus	sweden
2192	names_swedish	Castor	sweden
2193	names_swedish	Charlotta	sweden
2194	names_swedish	Charlotte	sweden
2195	names_swedish	Chrisansoe	denmark
2196	names_swedish	Christiansborg	denmark
2197	names_swedish	Christianus Sextus	denmark
2198	names_swedish	Cristiania	denmark
2199	names_swedish	Cronberg	denmark
2200	names_swedish	Cronjagten	denmark
2201	names_swedish	Danmark	denmark
2202	names_swedish	Dannebroge	denmark
2203	names_swedish	Dannemark	denmark
2204	names_swedish	Danska Örn	sweden
2205	names_swedish	Delfin	sweden
2206	names_swedish	Delmenhorst	denmark
2207	names_swedish	Delphin	sweden
2208	names_swedish	Den Pregtige	denmark
2209	names_swedish	Denmarkenus	denmark
2210	names_swedish	Det Store Belt	denmark
2211	names_swedish	Diana	denmark
2212	names_swedish	Ditmarsken	denmark
2213	names_swedish	Docquen	denmark
2214	names_swedish	Dr Anna Sophia	denmark
2215	names_swedish	Dr Caroline Mathilde	denmark
2216	names_swedish	Dr Juliane Marie	denmark
2217	names_swedish	Dr Lovisa Ulrika	sweden
2218	names_swedish	Dr Sofia Magdalena	sweden
2219	names_swedish	Dragendorpt	sweden
2220	names_swedish	Draken	sweden
2221	names_swedish	Dristigheten	sweden
2222	names_swedish	Dromedarius	sweden
2223	names_swedish	Dronning Lovisa	denmark
2224	names_swedish	Drottning Ulrika Eleonora	sweden
2225	names_swedish	Drottningholm	sweden
2226	names_swedish	Dygden	sweden
2227	names_swedish	Ebenetzer	denmark
2228	names_swedish	Ekholmsund	sweden
2229	names_swedish	Ekorren	sweden
2230	names_swedish	Elefanten	sweden
2231	names_swedish	Elephanten	denmark
2232	names_swedish	Elfsborg	sweden
2233	names_swedish	Enigheten	sweden
2234	names_swedish	Faderneslandet	sweden
2235	names_swedish	Faeroe	denmark
2236	names_swedish	Faerse	denmark
2237	names_swedish	Fågel Struts	sweden
2238	names_swedish	Falk	sweden
2239	names_swedish	Falken	sweden
2240	names_swedish	Falster	denmark
2241	names_swedish	Fama	sweden
2242	names_swedish	Fenix	sweden
2243	names_swedish	Fenix Lilla	sweden
2244	names_swedish	Finland	sweden
2245	names_swedish	Flyvende Fisk	denmark
2246	names_swedish	Forsiktigheten	sweden
2247	names_swedish	Forsvar	denmark
2248	names_swedish	Fortuna	sweden
2249	names_swedish	Fotuna	denmark
2250	names_swedish	Freden	sweden
2251	names_swedish	Fredericus Quintus	denmark
2252	names_swedish	Frederiksvaern	denmark
2253	names_swedish	Fredrika Amalia	sweden
2254	names_swedish	Freya	denmark
2255	names_swedish	Friheten	sweden
2256	names_swedish	Froja	sweden
2257	names_swedish	Froken Eleonora	sweden
2258	names_swedish	Fyen	denmark
2259	names_swedish	Fylla	denmark
2260	names_swedish	Gåsen	sweden
2261	names_swedish	Gerner	denmark
2262	names_swedish	Goja	sweden
2263	names_swedish	Gote Iejon	sweden
2264	names_swedish	Goteborg	denmark
2265	names_swedish	Göteborg	sweden
2266	names_swedish	Goteborgs Vapen	sweden
2267	names_swedish	Götegorg Kastell	sweden
2268	names_swedish	Grev Morner	denmark
2269	names_swedish	Greve Sparre	sweden
2270	names_swedish	Grip	sweden
2271	names_swedish	Grona Jagaren	sweden
2272	names_swedish	Gronland	denmark
2273	names_swedish	Gustav den Store	sweden
2274	names_swedish	Halvmånen	sweden
2275	names_swedish	Hanö	sweden
2276	names_swedish	Havfruen	denmark
2277	names_swedish	Hedvig Elisabeth Charlotta	sweden
2278	names_swedish	Hercules	sweden
2279	names_swedish	Hessen-Cassel	sweden
2280	names_swedish	Hjaelperen	denmark
2281	names_swedish	Hjaelperinden	denmark
2282	names_swedish	Hjort	sweden
2283	names_swedish	Hoken	sweden
2284	names_swedish	Holsten	denmark
2285	names_swedish	Hoppet	sweden
2286	names_swedish	Hoyenhald	denmark
2287	names_swedish	Hvide Orn	denmark
2288	names_swedish	Hvita Örn	sweden
2289	names_swedish	Ilderim	denmark
2290	names_swedish	Illerim	sweden
2291	names_swedish	Indfodsretten	denmark
2292	names_swedish	Iris	denmark
2293	names_swedish	Island	denmark
2294	names_swedish	Islandsfahrere	sweden
2295	names_swedish	Jägaren	sweden
2296	names_swedish	Jarramas	sweden
2297	names_swedish	Johannes	sweden
2298	names_swedish	Jonas	sweden
2299	names_swedish	Jungfrun	sweden
2300	names_swedish	Jupiter	sweden
2301	names_swedish	Justitia	denmark
2302	names_swedish	Jylland	denmark
2303	names_swedish	Karlberg	sweden
2304	names_swedish	Karlshamn	sweden
2305	names_swedish	Karlshams Kastell	sweden
2306	names_swedish	Karlskrona Vapen	sweden
2307	names_swedish	Kastellet	sweden
2308	names_swedish	Kiel	denmark
2309	names_swedish	Kiskin	sweden
2310	names_swedish	Kobenhavn	denmark
2311	names_swedish	Kraftan	sweden
2312	names_swedish	Kristina	sweden
2313	names_swedish	Kronoskeppet	sweden
2314	names_swedish	Laaland	denmark
2315	names_swedish	Langeland	denmark
2316	names_swedish	Leoparden	denmark
2317	names_swedish	Liefde	sweden
2318	names_swedish	Lilla Leoparden	sweden
2319	names_swedish	Lilla Phoenix	sweden
2320	names_swedish	Lille Belt	denmark
2321	names_swedish	Louis et Anna	sweden
2322	names_swedish	Louisiana	sweden
2323	names_swedish	Lovendals Galej	denmark
2324	names_swedish	Lovisa Ulrika	sweden
2325	names_swedish	Madam	sweden
2326	names_swedish	Månen	sweden
2327	names_swedish	Manligheten	sweden
2328	names_swedish	Margareta	sweden
2329	names_swedish	Markgrevinde	denmark
2330	names_swedish	Mars	sweden
2331	names_swedish	Marstrand	denmark
2332	names_swedish	Måsen	sweden
2333	names_swedish	Mercurius	sweden
2334	names_swedish	Merkurius	sweden
2335	names_swedish	Minerva	sweden
2336	names_swedish	Mjöhunden	sweden
2337	names_swedish	Moen	denmark
2338	names_swedish	Morgonstjärnan	sweden
2339	names_swedish	Moss	denmark
2340	names_swedish	Muskatenbom	sweden
2341	names_swedish	Najaden	denmark
2342	names_swedish	Nättelbladet	sweden
2343	names_swedish	Nellebladet	denmark
2344	names_swedish	Neptun	sweden
2345	names_swedish	Neptunus	denmark
2346	names_swedish	Nikolaus	sweden
2347	names_swedish	Nordstjarnan	sweden
2348	names_swedish	Nordstjerna	sweden
2349	names_swedish	Nordstjernen	denmark
2350	names_swedish	Norge	denmark
2351	names_swedish	Norske Love	denmark
2352	names_swedish	Nya Delfin	sweden
2353	names_swedish	Nyckeln	sweden
2354	names_swedish	Odin	denmark
2355	names_swedish	Oland	sweden
2356	names_swedish	Oldenborg	denmark
2357	names_swedish	Omheten	sweden
2358	names_swedish	Orns Prins	sweden
2359	names_swedish	Östergötland	sweden
2360	names_swedish	Oxen	sweden
2361	names_swedish	Packa	sweden
2362	names_swedish	Packan	sweden
2363	names_swedish	Pelikanen	sweden
2364	names_swedish	Perlen	denmark
2365	names_swedish	Pollux	sweden
2366	names_swedish	Pommeren	denmark
2367	names_swedish	Postiljon	sweden
2368	names_swedish	Postillionen	denmark
2369	names_swedish	Postryttaren	sweden
2370	names_swedish	Raae	denmark
2371	names_swedish	Rafael	sweden
2372	names_swedish	Rattvisan	sweden
2373	names_swedish	Reval	sweden
2374	names_swedish	Riga	sweden
2375	names_swedish	Rosen	sweden
2376	names_swedish	Rota	denmark
2377	names_swedish	Ruschenfelt	sweden
2378	names_swedish	Samso	denmark
2379	names_swedish	Samson	sweden
2380	names_swedish	Sankt Jakob	sweden
2381	names_swedish	Sankt Johannes	sweden
2382	names_swedish	Sankt Maria	sweden
2383	names_swedish	Sejeren	denmark
2384	names_swedish	Sjaelland	denmark
2385	names_swedish	Sjöblad	sweden
2386	names_swedish	Sjöman	sweden
2387	names_swedish	Skjold	denmark
2388	names_swedish	Skorpionen	sweden
2389	names_swedish	Slesvig	denmark
2390	names_swedish	Småland	sweden
2391	names_swedish	Snarsven	sweden
2392	names_swedish	Sodermanland	sweden
2393	names_swedish	Solen	sweden
2394	names_swedish	Soormen	denmark
2395	names_swedish	Sophia Magdalena	denmark
2396	names_swedish	Soridderen	denmark
2397	names_swedish	Sparre	sweden
2398	names_swedish	Spes	sweden
2399	names_swedish	St Croix	denmark
2400	names_swedish	St Johannes	sweden
2401	names_swedish	St Marcus	sweden
2402	names_swedish	St Mathias	sweden
2403	names_swedish	St Thomas	sweden
2404	names_swedish	Staabraf	denmark
2405	names_swedish	Stenbock	sweden
2406	names_swedish	Stockholm	sweden
2407	names_swedish	Stora Fenix	sweden
2408	names_swedish	Storman	denmark
2409	names_swedish	Stralsund	denmark
2410	names_swedish	Stromarn	denmark
2411	names_swedish	Sundsvall	sweden
2412	names_swedish	Svan	sweden
2413	names_swedish	Svanen	denmark
2414	names_swedish	Svärdet	sweden
2415	names_swedish	Svarta Orn	sweden
2416	names_swedish	Svenske Falk	denmark
2417	names_swedish	Svenske Sophia	denmark
2418	names_swedish	Sverige	sweden
2419	names_swedish	Sydermanland	denmark
2420	names_swedish	Tapperheten	sweden
2421	names_swedish	Thais	sweden
2422	names_swedish	Thetis	denmark
2423	names_swedish	Thure Bielke	sweden
2424	names_swedish	Tranquebar	denmark
2425	names_swedish	Tre Koner	denmark
2426	names_swedish	Tre Kronor	sweden
2427	names_swedish	Tre Lover	denmark
2428	names_swedish	Triton	denmark
2429	names_swedish	Trumslagaren	sweden
2430	names_swedish	Ulriksdal	sweden
2431	names_swedish	Ulven	sweden
2432	names_swedish	Uppland	sweden
2433	names_swedish	Uttern	sweden
2434	names_swedish	Vaduren	sweden
2435	names_swedish	Vainqueur	sweden
2436	names_swedish	Valkomst fran Orienten	sweden
2437	names_swedish	Välkomsten	sweden
2438	names_swedish	Vapen von Viborg	sweden
2439	names_swedish	Varbierg	denmark
2440	names_swedish	Venus	sweden
2441	names_swedish	Verden	sweden
2442	names_swedish	Viborg	sweden
2443	names_swedish	Viktoria	sweden
2444	names_swedish	Vita Orn	sweden
2445	names_swedish	Vladislaff	sweden
2446	names_swedish	Wagrien	denmark
2447	names_swedish	Waldemar	denmark
2448	names_swedish	Wasa	sweden
2449	names_swedish	Wenden	denmark
2450	names_swedish	William Galej	denmark
2451	names_swedish	Wolgast	sweden
2452	names_swedish	Wrangel	sweden
2453	names_pirates	Calypso	
2454	names_pirates	Plunder	
2455	names_pirates	Damnation	
2456	names_pirates	Trident	
2457	names_pirates	Poseidon	
2458	names_pirates	Sultana	
2459	names_pirates	Pride	
2460	names_pirates	Kraken	
2461	names_pirates	Sea Serpent	
2462	names_pirates	Black Moon	
2463	names_pirates	Flounder	
2464	names_pirates	Brass Seahorse	
2465	names_pirates	Magenta Squirrel	
2466	names_pirates	Vermillion Lemming	
2467	names_pirates	Beige Piranha	
2468	names_pirates	Copper Stoat	
2469	names_pirates	Alabaster Pennant	
2470	names_pirates	Herring	
2471	names_pirates	Brass Marlin	
2472	names_pirates	Black Mackerel	
2473	names_pirates	Black Turbot	
2474	names_pirates	Scarlet Ocelot	
2475	names_pirates	Blue Badger	
2476	names_pirates	Amethyst Barracuda	
2477	names_pirates	Jade Bison	
2478	names_pirates	Neptune	
2479	names_pirates	Terracotta Marmot	
2480	names_pirates	Pufferfish	
